Filename,Hue,Saturation,Value
68.jpg_3_3.png,40.0,174.0,33.0
18.jpg_1_1.png,46.0,197.0,44.0
50.jpg_0_4.png,108.0,254.0,164.0
67.jpg_2_2.png,23.0,248.0,183.0
17.jpg_0_0.png,22.0,169.0,116.0
20.jpg_2_4.png,26.0,234.0,202.0
17.jpg_0_2.png,23.0,164.0,108.0
67.jpg_2_0.png,106.0,255.0,171.0
74.jpg_3_0.png,106.0,255.0,159.0
33.jpg_3_4.png,25.0,254.0,174.0
18.jpg_1_3.png,35.0,194.0,61.0
68.jpg_3_1.png,23.0,254.0,188.0
26.jpg_1_4.png,105.0,251.0,200.0
11.jpg_3_2.png,35.0,159.0,44.0
61.jpg_1_0.png,29.0,187.0,38.0
72.jpg_0_0.png,38.0,251.0,115.0
6.jpg_2_4.png,22.0,161.0,114.0
50.jpg_2_4.png,109.0,255.0,154.0
67.jpg_0_2.png,106.0,239.0,132.0
17.jpg_2_0.png,23.0,157.0,109.0
74.jpg_1_2.png,23.0,252.0,199.0
68.jpg_1_3.png,23.0,255.0,185.0
18.jpg_3_1.png,26.0,251.0,191.0
56.jpg_1_4.png,20.0,128.0,116.0
61.jpg_3_2.png,23.0,245.0,164.0
11.jpg_1_0.png,35.0,137.0,46.0
72.jpg_2_2.png,26.0,234.0,111.0
12.jpg_4_3.png,106.0,255.0,169.0
45.jpg_0_4.png,55.0,108.0,35.0
40.jpg_0_1.png,24.0,249.0,169.0
30.jpg_2_3.png,36.0,146.5,62.0
50.jpg_4_2.png,45.0,206.0,102.0
23.jpg_3_3.png,33.0,169.0,54.0
53.jpg_1_1.png,60.0,111.0,33.0
5.jpg_3_3.png,33.0,210.0,146.0
25.jpg_0_3.png,105.0,236.0,182.0
55.jpg_2_1.png,59.0,89.0,40.0
72.jpg_4_4.png,39.0,185.0,121.0
29.jpg_4_1.png,24.0,58.0,50.0
30.jpg_0_1.png,35.0,156.0,59.0
40.jpg_2_3.png,36.0,150.0,31.0
20.jpg_4_2.png,104.0,236.0,154.0
53.jpg_3_3.png,107.0,248.0,176.0
23.jpg_1_1.png,37.0,238.0,128.0
5.jpg_1_1.png,50.0,160.0,49.0
6.jpg_4_2.png,26.0,246.0,192.0
55.jpg_0_3.png,26.0,247.0,186.0
45.jpg_4_0.png,42.0,217.0,116.0
25.jpg_2_1.png,49.0,148.0,53.0
59.jpg_4_1.png,106.0,242.0,138.0
59.jpg_4_0.png,107.0,253.0,155.0
6.jpg_4_3.png,25.0,238.0,179.0
25.jpg_2_0.png,105.0,236.0,164.0
45.jpg_4_1.png,21.0,77.0,70.0
55.jpg_0_2.png,54.0,123.0,39.0
5.jpg_1_0.png,105.0,254.0,192.0
71.jpg_3_4.png,40.0,175.0,29.0
23.jpg_1_0.png,41.0,232.0,142.0
53.jpg_3_2.png,108.0,254.0,173.0
20.jpg_4_3.png,104.0,238.0,151.0
40.jpg_2_2.png,47.0,168.0,42.0
30.jpg_0_0.png,50.0,146.0,43.0
12.jpg_2_4.png,31.0,57.0,128.0
29.jpg_4_0.png,26.0,230.0,191.0
55.jpg_2_0.png,107.0,239.0,143.0
25.jpg_0_2.png,106.0,235.0,206.0
5.jpg_3_2.png,48.0,158.0,50.0
14.jpg_1_4.png,105.0,250.0,151.0
53.jpg_1_0.png,109.0,255.0,163.0
23.jpg_3_2.png,48.0,154.0,41.0
50.jpg_4_3.png,22.0,45.0,27.0
30.jpg_2_2.png,29.0,118.0,85.0
40.jpg_0_0.png,25.0,254.0,182.0
12.jpg_4_2.png,105.0,255.0,172.0
72.jpg_2_3.png,34.0,222.0,109.0
59.jpg_0_4.png,37.0,161.0,19.0
11.jpg_1_1.png,26.0,248.0,182.0
61.jpg_3_3.png,23.0,241.0,183.0
18.jpg_3_0.png,26.0,254.0,185.0
68.jpg_1_2.png,23.0,252.0,183.0
74.jpg_1_3.png,38.0,197.0,38.0
17.jpg_2_1.png,26.0,65.0,142.0
67.jpg_0_3.png,106.0,252.0,157.0
30.jpg_4_4.png,106.0,252.0,178.0
29.jpg_0_4.png,20.0,112.0,181.0
72.jpg_0_1.png,29.0,200.0,41.0
9.jpg_3_4.png,26.0,234.0,195.0
61.jpg_1_1.png,39.0,208.0,28.0
11.jpg_3_3.png,35.0,152.0,44.0
68.jpg_3_0.png,29.0,146.0,47.0
18.jpg_1_2.png,45.0,191.0,49.0
74.jpg_3_1.png,105.0,244.0,133.0
67.jpg_2_1.png,106.0,250.0,155.0
17.jpg_0_3.png,23.0,139.0,108.0
40.jpg_4_4.png,109.0,253.0,134.0
68.jpg_3_4.png,40.0,170.0,31.0
33.jpg_3_1.png,25.0,249.0,168.0
50.jpg_0_3.png,108.0,255.0,170.0
20.jpg_2_1.png,40.0,216.0,165.0
40.jpg_4_0.png,20.0,115.5,83.0
59.jpg_2_2.png,23.0,250.0,200.0
29.jpg_0_0.png,26.0,235.0,198.0
25.jpg_4_2.png,26.0,232.0,206.0
45.jpg_2_3.png,26.0,238.0,171.0
6.jpg_2_1.png,27.0,157.0,74.0
56.jpg_3_3.png,32.0,194.0,50.0
26.jpg_1_1.png,26.0,238.0,199.0
9.jpg_3_0.png,26.0,239.0,179.0
33.jpg_1_3.png,51.0,149.0,29.0
18.jpg_3_4.png,46.0,161.0,48.0
20.jpg_0_3.png,24.0,82.0,58.0
50.jpg_2_1.png,50.0,119.0,30.0
30.jpg_4_0.png,106.0,255.0,178.0
29.jpg_2_2.png,35.0,74.0,78.0
59.jpg_0_0.png,19.0,162.0,95.0
6.jpg_0_3.png,23.0,128.0,91.0
45.jpg_0_1.png,52.0,143.0,34.0
55.jpg_4_2.png,25.0,227.0,165.0
26.jpg_3_3.png,52.0,118.0,48.0
56.jpg_1_1.png,42.0,148.0,34.0
9.jpg_1_2.png,42.0,211.0,154.5
53.jpg_1_4.png,26.0,227.0,171.0
14.jpg_1_0.png,24.0,83.0,33.0
17.jpg_4_3.png,47.0,182.0,56.0
40.jpg_0_4.png,109.0,255.0,130.0
55.jpg_2_4.png,35.0,192.0,118.0
29.jpg_4_4.png,43.0,203.0,162.0
12.jpg_2_0.png,45.0,226.0,151.0
72.jpg_4_1.png,23.0,232.0,179.0
71.jpg_1_2.png,23.0,252.0,179.0
23.jpg_1_4.png,26.0,246.0,198.0
14.jpg_3_2.png,22.0,154.0,73.0
67.jpg_4_3.png,47.0,97.0,41.0
30.jpg_0_4.png,104.0,236.0,149.0
25.jpg_2_4.png,23.0,136.0,98.0
12.jpg_0_2.png,44.0,218.0,155.0
59.jpg_4_4.png,107.0,251.0,116.0
71.jpg_3_0.png,27.0,147.0,47.0
5.jpg_1_4.png,105.0,220.0,158.0
71.jpg_3_1.png,23.0,254.0,186.0
12.jpg_0_3.png,43.0,222.0,157.0
45.jpg_4_4.png,108.0,255.0,174.0
67.jpg_4_2.png,42.0,154.0,42.0
14.jpg_3_3.png,26.0,241.0,181.0
71.jpg_1_3.png,23.0,255.0,180.0
72.jpg_4_0.png,17.0,72.0,113.0
12.jpg_2_1.png,105.0,254.0,172.0
17.jpg_4_2.png,34.0,165.0,71.0
14.jpg_1_1.png,35.0,177.0,41.0
11.jpg_1_4.png,21.0,196.0,146.0
9.jpg_1_3.png,23.0,123.0,109.0
56.jpg_1_0.png,44.0,117.0,30.0
26.jpg_3_2.png,57.0,86.5,47.0
6.jpg_0_2.png,24.0,123.5,82.0
55.jpg_4_3.png,26.0,234.0,175.0
45.jpg_0_0.png,52.0,162.0,29.0
59.jpg_0_1.png,30.0,207.0,57.5
29.jpg_2_3.png,38.0,146.0,74.0
17.jpg_2_4.png,104.0,243.0,191.0
30.jpg_4_1.png,106.0,255.0,180.0
50.jpg_2_0.png,40.0,136.0,37.0
20.jpg_0_2.png,23.0,135.0,102.0
33.jpg_1_2.png,26.0,249.0,164.0
9.jpg_3_1.png,26.0,242.0,179.0
61.jpg_1_4.png,18.0,174.0,83.0
26.jpg_1_0.png,51.0,145.0,45.0
56.jpg_3_2.png,106.0,253.0,156.0
45.jpg_2_2.png,23.0,89.0,62.0
25.jpg_4_3.png,26.0,240.0,207.0
6.jpg_2_0.png,26.0,245.0,186.0
72.jpg_0_4.png,106.0,253.0,154.0
29.jpg_0_1.png,105.0,231.0,146.0
59.jpg_2_3.png,22.0,252.0,148.0
67.jpg_2_4.png,106.0,253.0,170.0
40.jpg_4_1.png,40.0,206.0,130.0
20.jpg_2_0.png,105.0,254.0,188.0
50.jpg_0_2.png,51.0,127.0,33.0
33.jpg_3_0.png,108.0,255.0,154.0
74.jpg_3_4.png,105.0,249.0,157.0
33.jpg_3_2.png,52.0,111.0,33.0
17.jpg_0_4.png,26.0,236.0,201.0
50.jpg_0_0.png,54.0,128.0,32.0
20.jpg_2_2.png,28.0,102.0,154.0
40.jpg_4_3.png,45.0,232.0,95.0
6.jpg_2_2.png,29.0,100.0,76.0
25.jpg_4_1.png,26.0,235.0,193.0
45.jpg_2_0.png,21.0,119.0,66.0
59.jpg_2_1.png,106.0,238.0,129.0
29.jpg_0_3.png,105.0,246.0,194.0
11.jpg_3_4.png,48.0,155.0,33.0
9.jpg_3_3.png,26.0,243.0,196.0
56.jpg_3_0.png,106.0,255.0,154.0
26.jpg_1_2.png,26.0,234.0,201.0
33.jpg_1_0.png,26.0,250.0,160.0
74.jpg_1_4.png,105.0,248.0,152.0
67.jpg_0_4.png,106.0,252.0,166.0
20.jpg_0_0.png,104.0,248.0,179.5
50.jpg_2_2.png,34.0,41.0,104.0
30.jpg_4_3.png,105.0,248.0,171.0
45.jpg_0_2.png,105.0,97.0,78.0
55.jpg_4_1.png,26.0,241.0,181.0
6.jpg_0_0.png,26.0,251.0,186.0
72.jpg_2_4.png,40.0,215.0,124.0
29.jpg_2_1.png,105.0,252.0,182.0
59.jpg_0_3.png,41.0,191.0,35.0
9.jpg_1_1.png,38.0,231.0,132.0
61.jpg_3_4.png,106.0,253.0,154.0
26.jpg_3_0.png,55.0,104.0,44.0
56.jpg_1_2.png,24.0,250.0,186.0
14.jpg_1_3.png,105.0,249.0,144.0
50.jpg_4_4.png,23.0,61.0,49.0
17.jpg_4_0.png,49.0,164.0,50.0
12.jpg_2_3.png,45.0,206.0,145.0
72.jpg_4_2.png,23.0,134.0,80.0
71.jpg_1_1.png,23.0,255.0,179.0
14.jpg_3_1.png,24.0,134.5,99.0
20.jpg_4_4.png,26.0,241.0,199.0
67.jpg_4_0.png,22.0,62.0,126.0
12.jpg_0_1.png,52.0,115.0,42.0
6.jpg_4_4.png,42.0,216.0,152.0
71.jpg_3_3.png,40.0,177.0,32.0
71.jpg_3_2.png,23.0,255.0,186.0
55.jpg_0_4.png,38.0,219.0,122.0
12.jpg_0_0.png,26.0,246.0,194.0
67.jpg_4_1.png,106.0,255.0,175.0
40.jpg_2_4.png,109.0,253.0,126.0
53.jpg_3_4.png,80.0,87.0,42.0
14.jpg_3_0.png,24.0,137.0,61.0
71.jpg_1_0.png,30.0,146.0,40.0
5.jpg_3_4.png,38.0,209.0,134.0
25.jpg_0_4.png,43.0,200.0,165.0
72.jpg_4_3.png,23.0,244.0,188.0
12.jpg_2_2.png,34.0,224.0,132.0
17.jpg_4_1.png,48.0,161.0,52.0
30.jpg_2_4.png,105.0,255.0,189.0
23.jpg_3_4.png,26.0,250.0,193.0
14.jpg_1_2.png,107.0,255.0,159.0
56.jpg_1_3.png,18.0,91.0,118.0
26.jpg_3_1.png,55.0,104.0,46.0
9.jpg_1_0.png,24.0,117.0,82.0
12.jpg_4_4.png,105.0,244.0,135.0
59.jpg_0_2.png,39.0,167.0,42.0
29.jpg_2_0.png,26.0,235.0,201.0
55.jpg_4_0.png,26.0,232.0,179.0
45.jpg_0_3.png,53.0,112.0,33.0
6.jpg_0_1.png,25.0,85.0,47.0
30.jpg_4_2.png,105.0,237.0,148.0
50.jpg_2_3.png,25.0,247.0,170.0
20.jpg_0_1.png,46.0,184.0,53.0
68.jpg_1_4.png,40.0,194.0,34.0
33.jpg_1_1.png,25.0,246.0,149.0
26.jpg_1_3.png,26.0,236.0,204.0
56.jpg_3_1.png,106.0,253.0,154.0
9.jpg_3_2.png,27.0,249.0,195.0
29.jpg_0_2.png,105.0,241.0,156.0
59.jpg_2_0.png,21.0,78.0,125.0
6.jpg_2_3.png,43.0,219.0,159.0
45.jpg_2_1.png,23.0,34.0,97.0
25.jpg_4_0.png,26.0,232.0,203.0
40.jpg_4_2.png,43.0,220.0,121.0
20.jpg_2_3.png,44.0,200.0,158.0
50.jpg_0_1.png,51.0,139.0,33.0
33.jpg_3_3.png,51.0,128.0,32.0
18.jpg_1_4.png,105.0,254.0,181.0
